"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"IML","IMPERIAL LIMITED","117,972.00"," 2,340,199.91 ","116,472.00"," 2,311,799.91 ","98.73 ","98.79 "
"IMS","INTERMARKET SECURITIES LIMITED","3,729,347.00"," 40,510,413.81 ","2,669,654.00"," 29,010,119.51 ","71.59 ","71.61 "
"INDU","INDUS MOTOR COMPANY LIMITED","9,064.00"," 18,448,896.91 ","7,694.00"," 15,665,092.63 ","84.89 ","84.91 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","164,769.00"," 29,919,887.23 ","92,665.00"," 17,555,890.98 ","56.24 ","58.68 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","93,438.00"," 2,457,200.66 ","73,640.00"," 1,936,612.30 ","78.81 ","78.81 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","73,175.00"," 1,715,651.53 ","59,475.00"," 1,396,869.53 ","81.28 ","81.42 "
"ISIL","ISMAIL INDUSTRIES LIMITED","162.00"," 329,387.62 ","73.00"," 152,735.32 ","45.06 ","46.37 "
"ISL","INTERNATIONAL STEELS LIMITED","331,851.00"," 32,327,060.38 ","242,295.00"," 23,951,911.30 ","73.01 ","74.09 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","7,820,590.00"," 73,754,514.14 ","3,912,115.00"," 37,076,659.22 ","50.02 ","50.27 "
"JATM","J. A. TEXTILE MILLS LIMITED","5,993.00"," 178,537.91 ","5,595.00"," 166,994.90 ","93.36 ","93.53 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","42,030.00"," 3,760,552.26 ","28,708.00"," 2,569,727.51 ","68.30 ","68.33 "
"JDWS","JDW SUGAR MILLS LIMITED","663.00"," 628,140.92 ","651.00"," 617,037.73 ","98.19 ","98.23 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","2,052,386.00"," 152,426,872.80 ","1,466,656.00"," 109,388,628.10 ","71.46 ","71.76 "
"JKSM","J.K. SPINNING MILLS LIMITED","159.00"," 16,996.96 ","156.00"," 16,660.96 ","98.11 ","98.02 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","30,673.00"," 5,653,621.75 ","27,523.00"," 5,073,510.13 ","89.73 ","89.74 "
"JSBL","JS BANK LIMITED","726,603.00"," 10,783,771.77 ","554,558.00"," 8,231,842.18 ","76.32 ","76.34 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","1,291,588.00"," 31,843,798.04 ","992,055.00"," 24,425,842.83 ","76.81 ","76.71 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","3,600.00"," 38,227.00 ","3,000.00"," 31,679.00 ","83.33 ","82.87 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","54,000.00"," 1,635,470.00 ","37,500.00"," 1,136,005.00 ","69.44 ","69.46 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","330.00"," 46,635.00 ","330.00"," 46,635.00 ","100.00 ","100.00 "
"JSIL","JS INVESTMENTS LIMITED","22,880.00"," 617,761.00 ","20,780.00"," 561,061.00 ","90.82 ","90.82 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","970,006.00"," 10,414,636.00 ","708,006.00"," 7,594,616.00 ","72.99 ","72.92 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","25,251.00"," 1,477,501.82 ","21,446.00"," 1,258,560.72 ","84.93 ","85.18 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","830.00"," 10,375.00 ","830.00"," 10,375.00 ","100.00 ","100.00 "
