"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"JVDC","JAVEDAN CORPORATION LIMITED","358,662.00"," 28,622,464.29 ","316,440.00"," 25,255,926.32 ","88.23 ","88.24 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","230,636.00"," 7,800,989.75 ","203,267.00"," 6,877,060.29 ","88.13 ","88.16 "
"KCL","KARAM CERAMICS LIMITED","209.00"," 35,553.34 ","209.00"," 35,553.34 ","100.00 ","100.00 "
"KEL","K-ELECTRIC LIMITED","15,748,534.00"," 80,224,292.11 ","11,992,881.00"," 62,438,058.69 ","76.15 ","77.83 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","45,510.00"," 18,216,576.56 ","30,163.00"," 12,090,028.21 ","66.28 ","66.37 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","224.00"," 336,503.93 ","215.00"," 323,385.92 ","95.98 ","96.10 "
"KML","KOHINOOR MILLS LIMITED","162,175.00"," 12,797,816.02 ","104,563.00"," 8,314,303.10 ","64.48 ","64.97 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","277,965.00"," 117,695,231.74 ","208,341.00"," 88,153,056.31 ","74.95 ","74.90 "
"KOHE","KOHINOOR ENERGY LIMITED","42,512.00"," 864,664.87 ","41,601.00"," 846,126.16 ","97.86 ","97.86 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","362,732.00"," 3,302,455.51 ","298,054.00"," 2,713,565.07 ","82.17 ","82.17 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","78,914.00"," 5,103,065.12 ","55,583.00"," 3,603,781.09 ","70.43 ","70.62 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","1,222,685.00"," 18,385,638.74 ","382,530.00"," 5,770,816.20 ","31.29 ","31.39 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","7,441,468.00"," 47,805,981.81 ","6,043,059.00"," 38,850,996.94 ","81.21 ","81.27 "
"KPUS","KHAIRPUR SUGAR MILLS LIMITED","1,171.00"," 174,989.66 ","870.00"," 130,353.11 ","74.30 ","74.49 "
"KSBP","KSB PUMPS COMPANY LIMITED","867,748.00"," 207,847,644.43 ","591,237.00"," 141,706,902.29 ","68.13 ","68.18 "
