"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"HUBC","THE HUB POWER COMPANY LIMITED","2,353,085.00"," 373,355,495.13 ","1,578,402.00"," 255,014,366.98 ","67.08 ","68.30 "
"HUMNL","HUM NETWORK LIMITED","4,335,087.00"," 53,906,372.82 ","1,522,771.00"," 20,284,756.37 ","35.13 ","37.63 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","306,584.00"," 5,008,967.38 ","179,582.00"," 2,936,989.12 ","58.58 ","58.63 "
"IBFL","IBRAHIM FIBRES LIMITED","82.00"," 26,749.99 ","82.00"," 26,749.99 ","100.00 ","100.00 "
"IBLHL","IBL HEALTHCARE LIMITED","223,569.00"," 13,859,906.43 ","167,454.00"," 10,384,841.17 ","74.90 ","74.93 "
"ICCI","ICC INDUSTRIES LIMITED","2,729.00"," 32,685.99 ","2,729.00"," 32,685.99 ","100.00 ","100.00 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","4,935,874.00"," 42,215,772.35 ","2,824,776.00"," 24,123,759.69 ","57.23 ","57.14 "
"ICL","ITTEHAD CHEMICALS LIMITED","98,360.00"," 8,825,484.05 ","95,526.00"," 8,570,034.49 ","97.12 ","97.11 "
"IDRT","IDREES TEXTILE MILLS LIMITED","5,327.00"," 113,457.61 ","4,727.00"," 100,567.11 ","88.74 ","88.64 "
"IDSM","IDEAL SPINNING MILLS LIMITED","8,294.00"," 188,843.90 ","8,127.00"," 185,370.30 ","97.99 ","98.16 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","26,715.00"," 4,620,840.49 ","15,826.00"," 2,742,280.89 ","59.24 ","59.35 "
"IGIHL","IGI HOLDINGS LIMITED","63,504.00"," 20,901,700.79 ","45,088.00"," 14,870,131.89 ","71.00 ","71.14 "
"IGIL","IGI LIFE INSURANCE LIMITED","6,011.00"," 128,618.90 ","5,394.00"," 114,896.75 ","89.74 ","89.33 "
"IML","IMPERIAL LIMITED","45,593.00"," 1,035,245.95 ","44,685.00"," 1,014,667.35 ","98.01 ","98.01 "
"ILP","INTERLOOP LIMITED","330,597.00"," 23,290,523.31 ","273,461.00"," 19,573,062.38 ","82.72 ","84.04 "
"IMAGE","IMAGE PAKISTAN LIMITED","467,821.00"," 12,834,481.69 ","370,546.00"," 10,168,481.57 ","79.21 ","79.23 "
"IMS","INTERMARKET SECURITIES LIMITED","7,209,455.00"," 117,585,531.54 ","4,841,984.00"," 78,847,121.22 ","67.16 ","67.06 "
"INDU","INDUS MOTOR COMPANY LIMITED","6,130.00"," 14,232,896.83 ","5,692.00"," 13,216,171.87 ","92.85 ","92.86 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","158,533.00"," 30,375,650.64 ","137,072.00"," 26,520,098.67 ","86.46 ","87.31 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","57,822.00"," 2,406,238.16 ","26,193.00"," 1,114,649.75 ","45.30 ","46.32 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","141,384.00"," 3,247,453.40 ","130,884.00"," 3,007,873.40 ","92.57 ","92.62 "
"ISIL","ISMAIL INDUSTRIES LIMITED","86.00"," 187,039.79 ","86.00"," 187,039.79 ","100.00 ","100.00 "
"ISL","INTERNATIONAL STEELS LIMITED","139,398.00"," 13,845,647.95 ","91,448.00"," 9,523,594.49 ","65.60 ","68.78 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","186,578.00"," 1,664,173.08 ","173,713.00"," 1,550,072.36 ","93.10 ","93.14 "
"JATM","J. A. TEXTILE MILLS LIMITED","36,859.00"," 1,260,711.75 ","30,857.00"," 1,056,369.25 ","83.72 ","83.79 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","150,049.00"," 14,990,013.01 ","39,264.00"," 3,886,034.95 ","26.17 ","25.92 "
"JDWS","JDW SUGAR MILLS LIMITED","622.00"," 582,728.26 ","612.00"," 573,608.16 ","98.39 ","98.43 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","591,874.00"," 45,249,323.76 ","528,254.00"," 40,399,916.77 ","89.25 ","89.28 "
"JKSM","J.K. SPINNING MILLS LIMITED","9,491.00"," 2,689,854.50 ","7,359.00"," 2,094,432.16 ","77.54 ","77.86 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","5,190.00"," 895,878.57 ","4,967.00"," 857,808.37 ","95.70 ","95.75 "
"JSBL","JS BANK LIMITED","516,571.00"," 7,258,341.60 ","464,414.00"," 6,522,787.23 ","89.90 ","89.87 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","226,984.00"," 5,405,895.10 ","213,322.00"," 5,079,724.10 ","93.98 ","93.97 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","1,368.00"," 16,211.00 ","1,368.00"," 16,211.00 ","100.00 ","100.00 "
