"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"JKSM","J.K. SPINNING MILLS LIMITED","2,494.00"," 213,427.99 ","2,485.00"," 212,638.18 ","99.64 ","99.63 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","1,209.00"," 171,639.35 ","1,209.00"," 171,639.35 ","100.00 ","100.00 "
"JSBL","JS BANK LIMITED","496,519.00"," 5,095,647.44 ","449,938.00"," 4,616,553.24 ","90.62 ","90.60 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","91,936.00"," 1,693,508.57 ","89,822.00"," 1,654,691.14 ","97.70 ","97.71 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","19,500.00"," 195,975.57 ","18,500.00"," 185,955.57 ","94.87 ","94.89 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","500.00"," 12,050.00 ","500.00"," 12,050.00 ","100.00 ","100.00 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","425.00"," 53,674.75 ","425.00"," 53,674.75 ","100.00 ","100.00 "
"JSIL","JS INVESTMENTS LIMITED","600.00"," 14,394.00 ","600.00"," 14,394.00 ","100.00 ","100.00 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","1,754,502.00"," 19,618,884.50 ","1,606,502.00"," 17,958,744.50 ","91.56 ","91.54 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","12,385.00"," 532,484.95 ","6,120.00"," 263,152.20 ","49.41 ","49.42 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","3,235.00"," 32,319.50 ","3,235.00"," 32,319.50 ","100.00 ","100.00 "
"JVDC","JAVEDAN CORPORATION LIMITED","51,611.00"," 3,155,356.77 ","51,015.00"," 3,118,843.08 ","98.85 ","98.84 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","196,041.00"," 6,411,883.85 ","148,595.00"," 4,861,423.32 ","75.80 ","75.82 "
"KCL","KARAM CERAMICS LIMITED","86.00"," 4,840.68 ","53.00"," 3,004.23 ","61.63 ","62.06 "
"KEL","K-ELECTRIC LIMITED","22,740,913.00"," 115,557,895.98 ","17,150,713.00"," 88,188,116.48 ","75.42 ","76.32 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","1,708.00"," 615,436.40 ","1,483.00"," 533,272.64 ","86.83 ","86.65 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","505.00"," 663,811.63 ","467.00"," 612,744.87 ","92.48 ","92.31 "
"KML","KOHINOOR MILLS LIMITED","18,002.00"," 835,305.11 ","14,091.00"," 655,004.55 ","78.27 ","78.42 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","161,726.00"," 61,805,554.58 ","156,333.00"," 59,744,810.05 ","96.67 ","96.67 "
"KOHE","KOHINOOR ENERGY LIMITED","160,018.00"," 2,750,251.37 ","146,551.00"," 2,517,898.68 ","91.58 ","91.55 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","186,142.00"," 1,413,205.58 ","156,564.00"," 1,190,089.02 ","84.11 ","84.21 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","138,913.00"," 13,798,459.55 ","94,697.00"," 9,494,469.29 ","68.17 ","68.81 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","1,641,743.00"," 17,730,520.65 ","618,746.00"," 6,818,142.94 ","37.69 ","38.45 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","11,911,963.00"," 68,154,459.59 ","6,770,547.00"," 38,834,065.37 ","56.84 ","56.98 "
"KSBP","KSB PUMPS COMPANY LIMITED","72,578.00"," 15,525,794.33 ","54,993.00"," 11,764,582.23 ","75.77 ","75.77 "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","4,433.00"," 39,634.22 ","3,845.00"," 34,698.05 ","86.74 ","87.55 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","78,717.00"," 13,843,512.63 ","78,465.00"," 13,799,827.77 ","99.68 ","99.68 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","3,332.00"," 5,128,187.63 ","2,661.00"," 4,097,987.50 ","79.86 ","79.91 "
"LEUL","LEATHER UP LIMITED","54,030.00"," 1,903,500.30 ","48,499.00"," 1,713,986.50 ","89.76 ","90.04 "
"LIVEN","LIVEN PHARMA LIMITED","582,060.00"," 33,715,719.84 ","367,549.00"," 21,357,549.12 ","63.15 ","63.35 "
"LOADS","LOADS LIMITED","1,948,094.00"," 27,776,009.57 ","1,361,666.00"," 19,470,552.54 ","69.90 ","70.10 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","402,279.00"," 7,238,071.71 ","276,308.00"," 5,174,780.56 ","68.69 ","71.49 "
"LPGL","LEINER PAK GELATINE LIMITED","15,656.00"," 1,736,267.59 ","12,407.00"," 1,376,044.03 ","79.25 ","79.25 "
"LPL","LALPIR POWER LIMITED","116,327.00"," 2,892,617.48 ","111,248.00"," 2,767,017.60 ","95.63 ","95.66 "
"LSECL","LSE CAPITAL LIMITED","328,854.00"," 1,966,958.71 ","313,510.00"," 1,873,252.42 ","95.33 ","95.24 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","7,056.00"," 244,848.05 ","7,054.00"," 244,785.73 ","99.97 ","99.97 "
"LSEVL","LSE VENTURES LIMITED","49,767.00"," 479,550.62 ","40,608.00"," 388,453.51 ","81.60 ","81.00 "
"LUCK","LUCKY CEMENT LIMITED","3,247,319.00"," 1,065,289,890.53 ","1,541,213.00"," 508,578,402.24 ","47.46 ","47.74 "
"MACFL","MACPAC FILMS LIMITED","7,064,643.00"," 223,237,460.83 ","2,993,332.00"," 94,191,019.71 ","42.37 ","42.19 "
"MACTER","MACTER INTERNATIONAL LIMITED","133,654.00"," 74,210,844.95 ","72,468.00"," 40,555,402.99 ","54.22 ","54.65 "
"MARI","MARI ENERGIES LIMITED","932,704.00"," 578,668,032.21 ","572,775.00"," 357,772,598.04 ","61.41 ","61.83 "
"MCB","MCB BANK LIMITED","431,747.00"," 117,955,196.63 ","282,273.00"," 78,912,458.14 ","65.38 ","66.90 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","508,927.00"," 62,570,670.48 ","507,229.00"," 62,364,889.18 ","99.67 ","99.67 "
"MDTL","MEDIA TIMES LIMITED","5,821,451.00"," 17,234,989.93 ","4,413,828.00"," 13,115,198.25 ","75.82 ","76.10 "
"MEBL","MEEZAN BANK LIMITED","2,359,443.00"," 669,788,066.48 ","813,320.00"," 243,077,132.83 ","34.47 ","36.29 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","164.00"," 50,640.25 ","112.00"," 34,280.05 ","68.29 ","67.69 "
"MERIT","MERIT PACKAGING LIMITED","13,611,890.00"," 214,711,376.11 ","7,823,225.00"," 123,823,150.57 ","57.47 ","57.67 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","81,688.00"," 15,195,212.43 ","76,972.00"," 14,310,088.52 ","94.23 ","94.17 "
"MFL","MATCO FOODS LIMITED","24,971.00"," 1,189,279.77 ","20,712.00"," 989,024.65 ","82.94 ","83.16 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","4,587,529.00"," 69,566,124.00 ","4,208,029.00"," 63,801,914.00 ","91.73 ","91.71 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","47,795.00"," 1,568,603.83 ","44,888.00"," 1,473,034.67 ","93.92 ","93.91 "
