"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","7,408.00"," 3,989,741.14 ","6,944.00"," 3,739,234.55 ","93.74 ","93.72 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","762.00"," 135,993.28 ","740.00"," 132,121.30 ","97.11 ","97.15 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","98,117.00"," 935,397.95 ","93,117.00"," 887,397.95 ","94.90 ","94.87 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","1,000.00"," 499,000.01 ","1,000.00"," 499,000.01 ","100.00 ","100.00 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","222,633.00"," 2,561,472.29 ","187,270.00"," 2,161,335.37 ","84.12 ","84.38 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","1,463.00"," 2,473,610.35 ","1,344.00"," 2,274,198.96 ","91.87 ","91.94 "
"SINDM","SINDH MODARABA","180,387.00"," 3,537,660.87 ","119,096.00"," 2,363,081.60 ","66.02 ","66.80 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","17,140.00"," 16,386,219.88 ","13,931.00"," 13,352,994.41 ","81.28 ","81.49 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","165,099.00"," 3,072,969.09 ","132,064.00"," 2,458,820.57 ","79.99 ","80.01 "
"SLGL","SECURE LOGISTICS GROUP LIMITED","5,656,808.00"," 118,144,721.72 ","3,427,585.00"," 71,893,983.84 ","60.59 ","60.85 "
"SLYT","SALLY TEXTILE MILLS LIMITED","24,152.00"," 368,438.63 ","23,821.00"," 363,373.16 ","98.63 ","98.63 "
"SMCPL","SAFE MIX CONCRETE LIMITED","71,831.00"," 2,744,694.22 ","69,769.00"," 2,665,985.99 ","97.13 ","97.13 "
"SNAI","SANA INDUSTRIES LIMITED","3,238.00"," 86,961.36 ","2,138.00"," 57,552.36 ","66.03 ","66.18 "
"SNBL","SONERI BANK LIMITED","1,283,740.00"," 28,713,112.56 ","1,046,042.00"," 23,406,457.24 ","81.48 ","81.52 "
"SNGP","SUI NORTHERN GAS PIPELINES LIMITED","5,276,234.00"," 680,174,843.52 ","1,985,415.00"," 272,089,216.18 ","37.63 ","40.00 "
"SPEL","SPEL LIMITED","10,490,494.00"," 797,879,711.45 ","1,810,392.00"," 138,649,950.34 ","17.26 ","17.38 "
"SPL","SITARA PEROXIDE LIMITED","889,614.00"," 22,444,284.64 ","397,678.00"," 10,355,122.91 ","44.70 ","46.14 "
"SPWL","SAIF POWER LIMITED","1,223,145.00"," 12,975,158.51 ","1,190,501.00"," 12,627,430.96 ","97.33 ","97.32 "
"SRVI","SERVICE INDUSTRIES LIMITED","1,121.00"," 1,545,729.40 ","1,110.00"," 1,530,534.40 ","99.02 ","99.02 "
"SSGC","SUI SOUTHERN GAS COMPANY LIMITED","3,546,378.00"," 157,757,992.79 ","2,316,805.00"," 103,112,112.73 ","65.33 ","65.36 "
